,SF63528,Year,Month,Day
5689,0.0125,1976,2,6
5690,0.0125,1976,2,9
5691,0.0125,1976,2,10
5692,0.0125,1976,2,11
5693,0.0125,1976,2,12
5694,0.0125,1976,2,13
5695,0.0125,1976,2,16
5696,0.0125,1976,2,17
5697,0.0125,1976,2,18
5698,0.0125,1976,2,19
5699,0.0125,1976,2,20
5700,0.0125,1976,2,23
5701,0.0125,1976,2,24
5702,0.0125,1976,2,25
5703,0.0125,1976,2,26
5704,0.0125,1976,2,27
5705,0.0125,1976,3,1
5706,0.0125,1976,3,2
5707,0.0125,1976,3,3
5708,0.0125,1976,3,4
5709,0.0125,1976,3,5
5710,0.0125,1976,3,8
5711,0.0125,1976,3,9
5712,0.0125,1976,3,10
5713,0.0125,1976,3,11
5714,0.0125,1976,3,12
5715,0.0125,1976,3,15
5716,0.0125,1976,3,16
5717,0.0125,1976,3,17
5718,0.0125,1976,3,18
5719,0.0125,1976,3,19
5720,0.0125,1976,3,22
5721,0.0125,1976,3,23
5722,0.0125,1976,3,24
5723,0.0125,1976,3,25
5724,0.0125,1976,3,26
5725,0.0125,1976,3,29
5726,0.0125,1976,3,30
5727,0.0125,1976,3,31
5728,0.0125,1976,4,1
5729,0.0125,1976,4,2
5730,0.0125,1976,4,5
5731,0.0125,1976,4,6
5732,0.0125,1976,4,7
5733,0.0125,1976,4,8
5734,0.0125,1976,4,9
5735,0.0125,1976,4,12
5736,0.0125,1976,4,13
5737,0.0125,1976,4,14
5738,0.0125,1976,4,15
5739,0.0125,1976,4,16
5740,0.0125,1976,4,19
5741,0.0125,1976,4,20
5742,0.0125,1976,4,21
5743,0.0125,1976,4,22
5744,0.0125,1976,4,23
5745,0.0125,1976,4,26
5746,0.0125,1976,4,27
5747,0.0125,1976,4,28
5748,0.0125,1976,4,29
5749,0.0125,1976,4,30
5750,0.0125,1976,5,3
5751,0.0125,1976,5,4
5752,0.0125,1976,5,5
5753,0.0125,1976,5,6
5754,0.0125,1976,5,7
5755,0.0125,1976,5,10
5756,0.0125,1976,5,11
5757,0.0125,1976,5,12
5758,0.0125,1976,5,13
5759,0.0125,1976,5,14
5760,0.0125,1976,5,17
5761,0.0125,1976,5,18
5762,0.0125,1976,5,19
5763,0.0125,1976,5,20
5764,0.0125,1976,5,21
5765,0.0125,1976,5,24
5766,0.0125,1976,5,25
5767,0.0125,1976,5,26
5768,0.0125,1976,5,27
5769,0.0125,1976,5,28
5770,0.0125,1976,5,31
5771,0.0125,1976,6,1
5772,0.0125,1976,6,2
5773,0.0125,1976,6,3
5774,0.0125,1976,6,4
5775,0.0125,1976,6,7
5776,0.0125,1976,6,8
5777,0.0125,1976,6,9
5778,0.0125,1976,6,10
5779,0.0125,1976,6,11
5780,0.0125,1976,6,14
5781,0.0125,1976,6,15
5782,0.0125,1976,6,16
5783,0.0125,1976,6,17
5784,0.0125,1976,6,18
5785,0.0125,1976,6,21
5786,0.0125,1976,6,22
5787,0.0125,1976,6,23
5788,0.0125,1976,6,24
5789,0.0125,1976,6,25
5790,0.0125,1976,6,28
5791,0.0125,1976,6,29
5792,0.0125,1976,6,30
5793,0.0125,1976,7,1
5794,0.0125,1976,7,2
5795,0.0125,1976,7,5
5796,0.0125,1976,7,6
5797,0.0125,1976,7,7
5798,0.0125,1976,7,8
5799,0.0125,1976,7,9
5800,0.0125,1976,7,12
5801,0.0125,1976,7,13
5802,0.0125,1976,7,14
5803,0.0125,1976,7,15
5804,0.0125,1976,7,16
5805,0.0125,1976,7,19
5806,0.0125,1976,7,20
5807,0.0125,1976,7,21
5808,0.0125,1976,7,22
5809,0.0125,1976,7,23
5810,0.0125,1976,7,26
5811,0.0125,1976,7,27
5812,0.0125,1976,7,28
5813,0.0125,1976,7,29
5814,0.0125,1976,7,30
5815,0.0125,1976,8,2
5816,0.0125,1976,8,3
5817,0.0125,1976,8,4
5818,0.0125,1976,8,5
5819,0.0125,1976,8,6
5820,0.0125,1976,8,9
5821,0.0125,1976,8,10
5822,0.0125,1976,8,11
5823,0.0125,1976,8,12
5824,0.0125,1976,8,13
5825,0.0125,1976,8,16
5826,0.0125,1976,8,17
5827,0.0125,1976,8,18
5828,0.0125,1976,8,19
5829,0.0125,1976,8,20
5830,0.0125,1976,8,23
5831,0.0125,1976,8,24
5832,0.0125,1976,8,25
5833,0.0125,1976,8,26
5834,0.0125,1976,8,27
5835,0.0125,1976,8,30
5836,0.0125,1976,8,31
5837,0.0205,1976,9,1
5838,0.0205,1976,9,2
5839,0.0205,1976,9,3
5840,0.0205,1976,9,6
5841,0.0205,1976,9,7
5842,0.0205,1976,9,8
5843,0.02043,1976,9,9
5844,0.02043,1976,9,10
5845,0.0198,1976,9,13
5846,0.0198,1976,9,14
5847,0.0198,1976,9,15
5848,0.0198,1976,9,17
5849,0.0198,1976,9,20
5850,0.0198,1976,9,21
5851,0.0198,1976,9,22
5852,0.0198,1976,9,23
5853,0.0198,1976,9,24
5854,0.0198,1976,9,27
5855,0.0198,1976,9,28
5856,0.0198,1976,9,29
5857,0.0198,1976,9,30
5858,0.0198,1976,10,1
5859,0.0198,1976,10,4
5860,0.0198,1976,10,5
5861,0.0198,1976,10,6
5862,0.0198,1976,10,7
5863,0.0198,1976,10,8
5864,0.0198,1976,10,11
5865,0.0198,1976,10,13
5866,0.01983,1976,10,14
5867,0.01983,1976,10,15
5868,0.01983,1976,10,18
5869,0.01983,1976,10,19
5870,0.01983,1976,10,20
5871,0.01983,1976,10,21
5872,0.0198,1976,10,22
5873,0.01983,1976,10,25
5874,0.01983,1976,10,26
5875,0.02592,1976,10,27
5876,0.02592,1976,10,28
5877,0.02553,1976,10,29
5878,0.02541,1976,11,1
5879,0.02546,1976,11,3
5880,0.02481,1976,11,4
5881,0.02471,1976,11,5
5882,0.02471,1976,11,8
5883,0.02467,1976,11,9
5884,0.02443,1976,11,10
5885,0.02441,1976,11,11
5886,0.02441,1976,11,12
5887,0.02431,1976,11,15
5888,0.0242,1976,11,16
5889,0.0242,1976,11,17
5890,0.0242,1976,11,18
5891,0.0242,1976,11,19
5892,0.0242,1976,11,22
5893,0.0265,1976,11,23
5894,0.024,1976,11,24
5895,0.0235,1976,11,25
5896,0.0235,1976,11,26
5897,0.0225,1976,11,29
5898,0.022,1976,11,30
5899,0.02125,1976,12,2
5900,0.02125,1976,12,3
5901,0.0205,1976,12,6
5902,0.02013,1976,12,7
5903,0.02,1976,12,8
5904,0.02025,1976,12,9
5905,0.0203,1976,12,10
5906,0.02018,1976,12,13
5907,0.02028,1976,12,14
5908,0.0202,1976,12,15
5909,0.0202,1976,12,16
5910,0.02008,1976,12,17
5911,0.02013,1976,12,20
5912,0.02007,1976,12,21
5913,0.02004,1976,12,22
5914,0.02004,1976,12,23
5915,0.02004,1976,12,24
5916,0.02001,1976,12,27
5917,0.02001,1976,12,28
5918,0.01998,1976,12,29
5919,0.01998,1976,12,30
5920,0.01998,1976,12,31
5921,0.01998,1977,1,3
5922,0.01998,1977,1,4
5923,0.01998,1977,1,5
5924,0.01998,1977,1,6
5925,0.01998,1977,1,7
5926,0.01998,1977,1,10
5927,0.01998,1977,1,11
5928,0.01998,1977,1,12
5929,0.01999,1977,1,13
5930,0.02002,1977,1,14
5931,0.02005,1977,1,17
5932,0.02005,1977,1,18
5933,0.02006,1977,1,19
5934,0.02015,1977,1,20
5935,0.0235,1977,1,21
5936,0.02225,1977,1,24
5937,0.022,1977,1,25
5938,0.02175,1977,1,26
5939,0.022,1977,1,27
5940,0.022,1977,1,28
5941,0.022,1977,1,31
5942,0.02263,1977,2,1
5943,0.023,1977,2,2
5944,0.02275,1977,2,3
5945,0.02263,1977,2,4
5946,0.02263,1977,2,7
5947,0.02275,1977,2,8
5948,0.02255,1977,2,9
5949,0.02255,1977,2,10
5950,0.02255,1977,2,11
5951,0.02255,1977,2,14
5952,0.02255,1977,2,15
5953,0.02235,1977,2,16
5954,0.02235,1977,2,17
5955,0.02235,1977,2,18
5956,0.02235,1977,2,21
5957,0.0224,1977,2,22
5958,0.0224,1977,2,23
5959,0.0224,1977,2,24
5960,0.02255,1977,2,25
5961,0.02255,1977,2,28
5962,0.02255,1977,3,1
5963,0.02255,1977,3,2
5964,0.02255,1977,3,3
5965,0.02255,1977,3,4
5966,0.02265,1977,3,7
5967,0.02265,1977,3,8
5968,0.02273,1977,3,9
5969,0.0227,1977,3,10
5970,0.0227,1977,3,11
5971,0.0227,1977,3,14
5972,0.0227,1977,3,15
5973,0.0226,1977,3,16
5974,0.0226,1977,3,17
5975,0.0226,1977,3,18
5976,0.0226,1977,3,22
5977,0.0226,1977,3,23
5978,0.0226,1977,3,24
5979,0.0226,1977,3,25
5980,0.0226,1977,3,28
5981,0.0226,1977,3,29
5982,0.0226,1977,3,30
5983,0.0226,1977,3,31
5984,0.0226,1977,4,1
5985,0.0226,1977,4,4
5986,0.0226,1977,4,5
5987,0.0226,1977,4,6
5988,0.0226,1977,4,11
5989,0.0226,1977,4,12
5990,0.02255,1977,4,13
5991,0.02255,1977,4,14
5992,0.02255,1977,4,15
5993,0.02255,1977,4,18
5994,0.02255,1977,4,19
5995,0.02255,1977,4,20
5996,0.02255,1977,4,21
5997,0.02255,1977,4,22
5998,0.02255,1977,4,25
5999,0.02255,1977,4,26
6000,0.02255,1977,4,27
6001,0.02255,1977,4,28
6002,0.02255,1977,4,29
6003,0.02255,1977,5,2
6004,0.02255,1977,5,3
6005,0.02255,1977,5,4
6006,0.02255,1977,5,6
6007,0.02255,1977,5,9
6008,0.02255,1977,5,10
6009,0.02255,1977,5,11
6010,0.02255,1977,5,12
6011,0.0226,1977,5,13
6012,0.0226,1977,5,16
6013,0.0228,1977,5,17
6014,0.0228,1977,5,18
6015,0.0228,1977,5,19
6016,0.02275,1977,5,20
6017,0.02275,1977,5,23
6018,0.0227,1977,5,24
6019,0.0227,1977,5,25
6020,0.0227,1977,5,26
6021,0.0227,1977,5,27
6022,0.0227,1977,5,30
6023,0.0227,1977,5,31
6024,0.0227,1977,6,1
6025,0.02275,1977,6,2
6026,0.02275,1977,6,3
6027,0.02275,1977,6,6
6028,0.02275,1977,6,7
6029,0.02275,1977,6,8
6030,0.02275,1977,6,9
6031,0.02275,1977,6,10
6032,0.02275,1977,6,13
6033,0.0228,1977,6,14
6034,0.0228,1977,6,15
6035,0.0228,1977,6,16
6036,0.0228,1977,6,17
6037,0.0228,1977,6,20
6038,0.02285,1977,6,21
6039,0.02285,1977,6,22
6040,0.02285,1977,6,23
6041,0.02285,1977,6,24
6042,0.02285,1977,6,27
6043,0.02285,1977,6,28
6044,0.02285,1977,6,29
6045,0.02295,1977,6,30
6046,0.02295,1977,7,1
6047,0.02295,1977,7,4
6048,0.02295,1977,7,5
6049,0.0229,1977,7,6
6050,0.0229,1977,7,7
6051,0.02285,1977,7,8
6052,0.02285,1977,7,11
6053,0.02285,1977,7,12
6054,0.02285,1977,7,13
6055,0.02283,1977,7,14
6056,0.02283,1977,7,15
6057,0.02283,1977,7,18
6058,0.02281,1977,7,19
6059,0.0228,1977,7,20
6060,0.02281,1977,7,21
6061,0.02281,1977,7,22
6062,0.02281,1977,7,25
6063,0.0228,1977,7,26
6064,0.0228,1977,7,27
6065,0.0228,1977,7,28
6066,0.0228,1977,7,29
6067,0.0228,1977,8,1
6068,0.02279,1977,8,2
6069,0.02279,1977,8,3
6070,0.0228,1977,8,4
6071,0.0228,1977,8,5
6072,0.0228,1977,8,8
6073,0.0228,1977,8,9
6074,0.0228,1977,8,10
6075,0.0228,1977,8,11
6076,0.0228,1977,8,12
6077,0.0228,1977,8,15
6078,0.0228,1977,8,16
6079,0.0228,1977,8,17
6080,0.0228,1977,8,18
6081,0.0228,1977,8,19
6082,0.0228,1977,8,22
6083,0.0228,1977,8,23
6084,0.0228,1977,8,24
6085,0.0228,1977,8,25
6086,0.0228,1977,8,26
6087,0.0228,1977,8,29
6088,0.0228,1977,8,30
6089,0.0228,1977,8,31
6090,0.0228,1977,9,2
6091,0.0228,1977,9,5
6092,0.0228,1977,9,6
6093,0.0228,1977,9,7
6094,0.02278,1977,9,8
6095,0.02278,1977,9,9
6096,0.02278,1977,9,12
6097,0.02278,1977,9,13
6098,0.02278,1977,9,14
6099,0.02278,1977,9,15
6100,0.02276,1977,9,19
6101,0.02276,1977,9,20
6102,0.02276,1977,9,21
6103,0.02276,1977,9,22
6104,0.02276,1977,9,23
6105,0.02276,1977,9,26
6106,0.02276,1977,9,27
6107,0.02276,1977,9,28
6108,0.02276,1977,9,29
6109,0.02276,1977,9,30
6110,0.02276,1977,10,3
6111,0.02276,1977,10,4
6112,0.02276,1977,10,5
6113,0.02276,1977,10,6
6114,0.02276,1977,10,7
6115,0.02276,1977,10,10
6116,0.02276,1977,10,11
6117,0.02276,1977,10,13
6118,0.02276,1977,10,14
6119,0.02274,1977,10,17
6120,0.02274,1977,10,18
6121,0.02274,1977,10,19
6122,0.02274,1977,10,20
6123,0.02274,1977,10,21
6124,0.02274,1977,10,24
6125,0.02274,1977,10,25
6126,0.02274,1977,10,26
6127,0.02274,1977,10,27
6128,0.02274,1977,10,28
6129,0.02274,1977,10,31
6130,0.02274,1977,11,1
6131,0.02274,1977,11,3
6132,0.02274,1977,11,4
6133,0.02274,1977,11,7
6134,0.02274,1977,11,8
6135,0.02274,1977,11,9
6136,0.02274,1977,11,10
6137,0.02274,1977,11,11
6138,0.02274,1977,11,14
6139,0.02274,1977,11,15
6140,0.02274,1977,11,16
6141,0.02274,1977,11,17
6142,0.02274,1977,11,18
6143,0.02274,1977,11,21
6144,0.02274,1977,11,22
6145,0.02274,1977,11,23
6146,0.02274,1977,11,24
6147,0.02274,1977,11,25
6148,0.02274,1977,11,28
6149,0.02274,1977,11,29
6150,0.02274,1977,11,30
6151,0.02274,1977,12,1
6152,0.02274,1977,12,2
6153,0.02274,1977,12,5
6154,0.02274,1977,12,6
6155,0.02274,1977,12,7
6156,0.02274,1977,12,8
6157,0.02274,1977,12,9
6158,0.02274,1977,12,13
6159,0.02274,1977,12,14
6160,0.02274,1977,12,15
6161,0.02274,1977,12,16
6162,0.02274,1977,12,19
6163,0.02274,1977,12,20
6164,0.02274,1977,12,21
6165,0.02274,1977,12,22
6166,0.02274,1977,12,23
6167,0.02274,1977,12,26
6168,0.02274,1977,12,27
6169,0.02274,1977,12,28
6170,0.02274,1977,12,29
6171,0.02274,1977,12,30
6172,0.02274,1978,1,2
6173,0.02274,1978,1,3
6174,0.02274,1978,1,4
6175,0.02274,1978,1,5
6176,0.02274,1978,1,6
6177,0.02274,1978,1,9
6178,0.02274,1978,1,10
6179,0.02274,1978,1,11
6180,0.02274,1978,1,12
6181,0.02274,1978,1,13
6182,0.02274,1978,1,16
6183,0.02274,1978,1,17
6184,0.02274,1978,1,18
6185,0.02274,1978,1,19
6186,0.02274,1978,1,20
6187,0.02274,1978,1,23
6188,0.02274,1978,1,24
6189,0.02274,1978,1,25
6190,0.02274,1978,1,26
6191,0.02274,1978,1,27
6192,0.02274,1978,1,30
6193,0.02274,1978,1,31
6194,0.02274,1978,2,1
6195,0.02274,1978,2,2
6196,0.02274,1978,2,3
6197,0.02274,1978,2,6
6198,0.02274,1978,2,7
6199,0.02274,1978,2,8
6200,0.02274,1978,2,9
6201,0.02274,1978,2,10
6202,0.02274,1978,2,13
6203,0.02274,1978,2,14
6204,0.02274,1978,2,15
6205,0.02274,1978,2,16
6206,0.02274,1978,2,17
6207,0.02274,1978,2,20
6208,0.02274,1978,2,21
6209,0.02274,1978,2,22
6210,0.02274,1978,2,23
6211,0.02274,1978,2,24
6212,0.02274,1978,2,27
6213,0.02274,1978,2,28
6214,0.02274,1978,3,1
6215,0.02274,1978,3,2
6216,0.02274,1978,3,3
6217,0.02274,1978,3,6
6218,0.02274,1978,3,7
6219,0.02274,1978,3,8
6220,0.02274,1978,3,9
6221,0.02274,1978,3,10
6222,0.02274,1978,3,13
6223,0.02274,1978,3,14
6224,0.02274,1978,3,15
6225,0.02274,1978,3,16
6226,0.02274,1978,3,17
6227,0.02274,1978,3,20
6228,0.02274,1978,3,22
6229,0.02274,1978,3,27
6230,0.02274,1978,3,28
6231,0.02274,1978,3,29
6232,0.02274,1978,3,30
6233,0.02274,1978,3,31
6234,0.02274,1978,4,3
6235,0.02274,1978,4,4
6236,0.02274,1978,4,5
6237,0.02274,1978,4,6
6238,0.02274,1978,4,7
6239,0.02274,1978,4,10
6240,0.02274,1978,4,11
6241,0.02274,1978,4,12
6242,0.02274,1978,4,13
6243,0.02274,1978,4,14
6244,0.02274,1978,4,17
6245,0.02274,1978,4,18
6246,0.02274,1978,4,19
6247,0.02274,1978,4,20
6248,0.02274,1978,4,21
6249,0.02274,1978,4,24
6250,0.02274,1978,4,25
6251,0.02274,1978,4,26
6252,0.02274,1978,4,27
6253,0.02274,1978,4,28
6254,0.02274,1978,5,2
6255,0.02274,1978,5,3
6256,0.02274,1978,5,4
6257,0.02274,1978,5,8
6258,0.02274,1978,5,9
6259,0.02274,1978,5,10
6260,0.02274,1978,5,11
6261,0.02274,1978,5,12
6262,0.02274,1978,5,15
6263,0.02271,1978,5,16
6264,0.02271,1978,5,17
6265,0.02271,1978,5,18
6266,0.02271,1978,5,19
6267,0.02271,1978,5,22
6268,0.02271,1978,5,23
6269,0.02271,1978,5,24
6270,0.02273,1978,5,25
6271,0.02273,1978,5,26
6272,0.02273,1978,5,29
6273,0.02273,1978,5,30
6274,0.02273,1978,5,31
6275,0.02273,1978,6,1
6276,0.02273,1978,6,2
6277,0.02273,1978,6,5
6278,0.02273,1978,6,6
6279,0.02273,1978,6,7
6280,0.02273,1978,6,8
6281,0.02273,1978,6,9
6282,0.02273,1978,6,12
6283,0.02273,1978,6,13
6284,0.02273,1978,6,14
6285,0.02273,1978,6,15
6286,0.02273,1978,6,16
6287,0.02273,1978,6,19
6288,0.02273,1978,6,20
6289,0.02273,1978,6,21
6290,0.02273,1978,6,22
6291,0.02273,1978,6,23
6292,0.02273,1978,6,26
6293,0.02273,1978,6,27
6294,0.02273,1978,6,28
6295,0.02273,1978,6,29
6296,0.02273,1978,6,30
6297,0.02273,1978,7,3
6298,0.02273,1978,7,4
6299,0.02276,1978,7,5
6300,0.02276,1978,7,6
6301,0.02276,1978,7,7
6302,0.02276,1978,7,10
6303,0.02276,1978,7,11
6304,0.02274,1978,7,12
6305,0.02274,1978,7,13
6306,0.02274,1978,7,14
6307,0.02274,1978,7,17
6308,0.02274,1978,7,18
6309,0.02274,1978,7,19
6310,0.02274,1978,7,20
6311,0.02274,1978,7,21
6312,0.02274,1978,7,24
6313,0.02274,1978,7,25
6314,0.02274,1978,7,26
6315,0.02274,1978,7,27
6316,0.02274,1978,7,28
6317,0.02274,1978,7,31
6318,0.02274,1978,8,1
6319,0.02274,1978,8,2
6320,0.02274,1978,8,3
6321,0.02274,1978,8,4
6322,0.02274,1978,8,7
6323,0.02274,1978,8,8
6324,0.02274,1978,8,9
6325,0.02274,1978,8,10
6326,0.02274,1978,8,11
6327,0.02274,1978,8,14
6328,0.02274,1978,8,15
6329,0.02274,1978,8,16
6330,0.02274,1978,8,17
6331,0.02274,1978,8,18
6332,0.02274,1978,8,21
6333,0.02274,1978,8,22
6334,0.02274,1978,8,23
6335,0.02274,1978,8,24
6336,0.02274,1978,8,25
6337,0.02274,1978,8,28
6338,0.02274,1978,8,29
6339,0.02274,1978,8,30
6340,0.02274,1978,8,31
6341,0.02274,1978,9,4
6342,0.02274,1978,9,5
6343,0.02271,1978,9,6
6344,0.02271,1978,9,7
6345,0.02271,1978,9,8
6346,0.02271,1978,9,11
6347,0.02271,1978,9,12
6348,0.02271,1978,9,13
6349,0.02271,1978,9,14
6350,0.02271,1978,9,15
6351,0.02271,1978,9,18
6352,0.02271,1978,9,19
6353,0.02271,1978,9,20
6354,0.02271,1978,9,21
6355,0.02271,1978,9,22
6356,0.02271,1978,9,25
6357,0.02271,1978,9,26
6358,0.02271,1978,9,27
6359,0.02271,1978,9,28
6360,0.02271,1978,9,29
6361,0.02271,1978,10,2
6362,0.02271,1978,10,3
6363,0.02271,1978,10,4
6364,0.02271,1978,10,5
6365,0.02271,1978,10,6
6366,0.02271,1978,10,9
6367,0.02271,1978,10,10
6368,0.02271,1978,10,11
6369,0.02271,1978,10,13
6370,0.02271,1978,10,16
6371,0.02271,1978,10,17
6372,0.02271,1978,10,18
6373,0.02271,1978,10,19
6374,0.02271,1978,10,20
6375,0.02271,1978,10,23
6376,0.02271,1978,10,24
6377,0.02271,1978,10,25
6378,0.02271,1978,10,26
6379,0.02271,1978,10,27
6380,0.02271,1978,10,30
6381,0.02271,1978,10,31
6382,0.02271,1978,11,1
6383,0.02271,1978,11,3
6384,0.02271,1978,11,7
6385,0.02271,1978,11,8
6386,0.02271,1978,11,9
6387,0.02271,1978,11,10
6388,0.02271,1978,11,13
6389,0.02271,1978,11,14
6390,0.02271,1978,11,15
6391,0.02271,1978,11,16
6392,0.02271,1978,11,17
6393,0.02271,1978,11,22
6394,0.02271,1978,11,23
6395,0.02271,1978,11,24
6396,0.02271,1978,11,27
6397,0.02271,1978,11,28
6398,0.02271,1978,11,29
6399,0.02271,1978,11,30
6400,0.02271,1978,12,1
6401,0.02271,1978,12,4
6402,0.02271,1978,12,5
6403,0.02271,1978,12,6
6404,0.02271,1978,12,7
6405,0.02271,1978,12,8
6406,0.02271,1978,12,11
6407,0.02271,1978,12,13
6408,0.02271,1978,12,14
6409,0.02271,1978,12,15
6410,0.02271,1978,12,18
6411,0.02271,1978,12,19
6412,0.02271,1978,12,20
6413,0.02271,1978,12,21
6414,0.02271,1978,12,22
6415,0.02271,1978,12,26
6416,0.02271,1978,12,27
6417,0.02271,1978,12,28
6418,0.02271,1978,12,29
6419,0.02271,1979,1,2
6420,0.02271,1979,1,3
6421,0.02271,1979,1,4
6422,0.02271,1979,1,5
6423,0.02271,1979,1,8
6424,0.02271,1979,1,9
6425,0.02271,1979,1,10
6426,0.02271,1979,1,11
6427,0.02271,1979,1,12
6428,0.02271,1979,1,15
6429,0.02271,1979,1,16
6430,0.02271,1979,1,17
6431,0.02271,1979,1,18
6432,0.02271,1979,1,19
6433,0.02271,1979,1,22
6434,0.02271,1979,1,23
6435,0.02271,1979,1,24
6436,0.02271,1979,1,25
6437,0.02271,1979,1,26
6438,0.02271,1979,1,29
6439,0.02271,1979,1,30
6440,0.02271,1979,1,31
6441,0.02271,1979,2,1
6442,0.02271,1979,2,2
6443,0.02271,1979,2,6
6444,0.02271,1979,2,7
6445,0.02271,1979,2,8
6446,0.02271,1979,2,9
6447,0.02271,1979,2,12
6448,0.02271,1979,2,13
6449,0.02271,1979,2,14
6450,0.02271,1979,2,15
6451,0.02271,1979,2,16
6452,0.02271,1979,2,19
6453,0.02271,1979,2,20
6454,0.02271,1979,2,21
6455,0.02271,1979,2,22
6456,0.02271,1979,2,23
6457,0.02271,1979,2,26
6458,0.02271,1979,2,27
6459,0.02273,1979,2,28
6460,0.02273,1979,3,1
6461,0.02273,1979,3,2
6462,0.02273,1979,3,5
6463,0.02273,1979,3,6
6464,0.02273,1979,3,7
6465,0.02273,1979,3,8
6466,0.02273,1979,3,9
6467,0.02273,1979,3,12
6468,0.02273,1979,3,13
6469,0.02273,1979,3,14
6470,0.02273,1979,3,15
6471,0.02273,1979,3,16
6472,0.02273,1979,3,19
6473,0.02273,1979,3,20
6474,0.02275,1979,3,22
6475,0.02275,1979,3,23
6476,0.02275,1979,3,26
6477,0.02275,1979,3,27
6478,0.02275,1979,3,28
6479,0.02275,1979,3,29
6480,0.02275,1979,3,30
6481,0.02275,1979,4,2
6482,0.02275,1979,4,3
6483,0.02275,1979,4,4
6484,0.02275,1979,4,5
6485,0.02275,1979,4,6
6486,0.02275,1979,4,9
6487,0.02275,1979,4,10
6488,0.02275,1979,4,11
6489,0.02275,1979,4,16
6490,0.02275,1979,4,17
6491,0.02275,1979,4,18
6492,0.02275,1979,4,19
6493,0.02275,1979,4,20
6494,0.02275,1979,4,23
6495,0.02275,1979,4,24
6496,0.02275,1979,4,25
6497,0.02275,1979,4,26
6498,0.02275,1979,4,27
6499,0.02275,1979,4,30
6500,0.02275,1979,5,2
6501,0.02275,1979,5,3
6502,0.02275,1979,5,4
6503,0.02275,1979,5,7
6504,0.02275,1979,5,8
6505,0.02275,1979,5,9
6506,0.02275,1979,5,10
6507,0.02275,1979,5,11
6508,0.02275,1979,5,14
6509,0.02275,1979,5,15
6510,0.02275,1979,5,16
6511,0.02275,1979,5,17
6512,0.02275,1979,5,18
6513,0.02275,1979,5,21
6514,0.02275,1979,5,22
6515,0.02275,1979,5,23
6516,0.02275,1979,5,24
6517,0.02275,1979,5,25
6518,0.02275,1979,5,28
6519,0.02275,1979,5,29
6520,0.02275,1979,5,30
6521,0.02275,1979,5,31
6522,0.02275,1979,6,1
6523,0.02275,1979,6,4
6524,0.02275,1979,6,5
6525,0.02275,1979,6,6
6526,0.02275,1979,6,7
6527,0.02275,1979,6,8
6528,0.02275,1979,6,11
6529,0.02275,1979,6,12
6530,0.02275,1979,6,13
6531,0.02275,1979,6,14
6532,0.02275,1979,6,15
6533,0.02275,1979,6,18
6534,0.02275,1979,6,19
6535,0.02275,1979,6,20
6536,0.02275,1979,6,21
6537,0.02275,1979,6,22
6538,0.02275,1979,6,25
6539,0.02275,1979,6,26
6540,0.02275,1979,6,27
6541,0.02275,1979,6,28
6542,0.02275,1979,6,29
6543,0.02275,1979,7,2
6544,0.02275,1979,7,3
6545,0.02275,1979,7,4
6546,0.02275,1979,7,5
6547,0.02275,1979,7,6
6548,0.02275,1979,7,9
6549,0.02275,1979,7,10
6550,0.02275,1979,7,11
6551,0.02275,1979,7,12
6552,0.02275,1979,7,13
6553,0.02275,1979,7,16
6554,0.02275,1979,7,17
6555,0.02275,1979,7,18
6556,0.02275,1979,7,19
6557,0.02275,1979,7,20
6558,0.02275,1979,7,23
6559,0.02275,1979,7,24
6560,0.02275,1979,7,25
6561,0.02275,1979,7,26
6562,0.02275,1979,7,27
6563,0.02275,1979,7,30
6564,0.02275,1979,7,31
6565,0.02275,1979,8,1
6566,0.02275,1979,8,2
6567,0.02275,1979,8,3
6568,0.02275,1979,8,6
6569,0.02275,1979,8,7
6570,0.02275,1979,8,8
6571,0.02275,1979,8,9
6572,0.02275,1979,8,10
6573,0.02275,1979,8,13
6574,0.02275,1979,8,14
6575,0.02275,1979,8,15
6576,0.02275,1979,8,16
6577,0.02275,1979,8,17
6578,0.02275,1979,8,20
6579,0.02275,1979,8,21
6580,0.02275,1979,8,22
6581,0.02275,1979,8,23
6582,0.02275,1979,8,24
6583,0.02275,1979,8,27
6584,0.02275,1979,8,28
6585,0.02275,1979,8,29
6586,0.02275,1979,8,30
6587,0.02275,1979,8,31
6588,0.02275,1979,9,3
6589,0.02275,1979,9,4
6590,0.02275,1979,9,5
6591,0.02275,1979,9,6
6592,0.02275,1979,9,7
6593,0.02275,1979,9,10
6594,0.02275,1979,9,11
6595,0.02275,1979,9,12
6596,0.02275,1979,9,13
6597,0.02275,1979,9,14
6598,0.02275,1979,9,17
6599,0.02275,1979,9,18
6600,0.02275,1979,9,19
6601,0.02275,1979,9,20
6602,0.02275,1979,9,21
6603,0.02275,1979,9,24
6604,0.02275,1979,9,25
6605,0.02275,1979,9,26
6606,0.02275,1979,9,27
6607,0.02275,1979,9,28
6608,0.02275,1979,10,1
6609,0.02275,1979,10,2
6610,0.02275,1979,10,3
6611,0.02275,1979,10,4
6612,0.02275,1979,10,5
6613,0.02275,1979,10,8
6614,0.02275,1979,10,9
6615,0.02275,1979,10,10
6616,0.02275,1979,10,11
6617,0.02275,1979,10,15
6618,0.02275,1979,10,16
6619,0.02275,1979,10,17
6620,0.02275,1979,10,18
