,DJIA,Fecha,Year,Month,Day
2038,12240.01,2008-02-11,2008,2,11
2039,12373.41,2008-02-12,2008,2,12
2040,12552.24,2008-02-13,2008,2,13
2041,12376.98,2008-02-14,2008,2,14
2042,12348.21,2008-02-15,2008,2,15
2043,12337.22,2008-02-19,2008,2,19
2044,12427.26,2008-02-20,2008,2,20
2045,12284.3,2008-02-21,2008,2,21
2046,12381.02,2008-02-22,2008,2,22
2047,12570.22,2008-02-25,2008,2,25
2048,12684.92,2008-02-26,2008,2,26
2049,12694.28,2008-02-27,2008,2,27
2050,12582.18,2008-02-28,2008,2,28
2051,12266.39,2008-02-29,2008,2,29
2052,12258.9,2008-03-03,2008,3,3
2053,12213.8,2008-03-04,2008,3,4
2054,12254.99,2008-03-05,2008,3,5
2055,12040.39,2008-03-06,2008,3,6
2056,11893.69,2008-03-07,2008,3,7
2057,11740.15,2008-03-10,2008,3,10
2058,12156.81,2008-03-11,2008,3,11
2059,12110.24,2008-03-12,2008,3,12
2060,12145.74,2008-03-13,2008,3,13
2061,11951.09,2008-03-14,2008,3,14
2062,11972.25,2008-03-17,2008,3,17
2063,12392.66,2008-03-18,2008,3,18
2064,12099.66,2008-03-19,2008,3,19
2065,12361.32,2008-03-20,2008,3,20
2066,12548.64,2008-03-24,2008,3,24
2067,12532.6,2008-03-25,2008,3,25
2068,12422.86,2008-03-26,2008,3,26
2069,12302.46,2008-03-27,2008,3,27
2070,12216.4,2008-03-28,2008,3,28
2071,12262.89,2008-03-31,2008,3,31
2072,12654.36,2008-04-01,2008,4,1
2073,12608.92,2008-04-02,2008,4,2
2074,12626.03,2008-04-03,2008,4,3
2075,12609.42,2008-04-04,2008,4,4
2076,12612.43,2008-04-07,2008,4,7
2077,12576.44,2008-04-08,2008,4,8
2078,12527.26,2008-04-09,2008,4,9
2079,12581.98,2008-04-10,2008,4,10
2080,12325.42,2008-04-11,2008,4,11
2081,12302.06,2008-04-14,2008,4,14
2082,12362.47,2008-04-15,2008,4,15
2083,12619.27,2008-04-16,2008,4,16
2084,12620.49,2008-04-17,2008,4,17
2085,12849.36,2008-04-18,2008,4,18
2086,12825.02,2008-04-21,2008,4,21
2087,12720.23,2008-04-22,2008,4,22
2088,12763.22,2008-04-23,2008,4,23
2089,12848.95,2008-04-24,2008,4,24
2090,12891.86,2008-04-25,2008,4,25
2091,12871.75,2008-04-28,2008,4,28
2092,12831.94,2008-04-29,2008,4,29
2093,12820.13,2008-04-30,2008,4,30
2094,13010.0,2008-05-01,2008,5,1
2095,13058.2,2008-05-02,2008,5,2
2096,12969.54,2008-05-05,2008,5,5
2097,13020.83,2008-05-06,2008,5,6
2098,12814.35,2008-05-07,2008,5,7
2099,12866.78,2008-05-08,2008,5,8
2100,12745.88,2008-05-09,2008,5,9
2101,12876.05,2008-05-12,2008,5,12
2102,12832.18,2008-05-13,2008,5,13
2103,12898.38,2008-05-14,2008,5,14
2104,12992.66,2008-05-15,2008,5,15
2105,12986.8,2008-05-16,2008,5,16
2106,13028.16,2008-05-19,2008,5,19
2107,12828.68,2008-05-20,2008,5,20
2108,12601.19,2008-05-21,2008,5,21
2109,12625.62,2008-05-22,2008,5,22
2110,12479.63,2008-05-23,2008,5,23
2111,12548.35,2008-05-27,2008,5,27
2112,12594.03,2008-05-28,2008,5,28
2113,12646.22,2008-05-29,2008,5,29
2114,12638.32,2008-05-30,2008,5,30
2115,12503.82,2008-06-02,2008,6,2
2116,12402.85,2008-06-03,2008,6,3
2117,12390.48,2008-06-04,2008,6,4
2118,12604.45,2008-06-05,2008,6,5
2119,12209.81,2008-06-06,2008,6,6
2120,12280.32,2008-06-09,2008,6,9
2121,12289.76,2008-06-10,2008,6,10
2122,12083.77,2008-06-11,2008,6,11
2123,12141.58,2008-06-12,2008,6,12
2124,12307.35,2008-06-13,2008,6,13
2125,12269.08,2008-06-16,2008,6,16
2126,12160.3,2008-06-17,2008,6,17
2127,12029.06,2008-06-18,2008,6,18
2128,12063.09,2008-06-19,2008,6,19
2129,11842.69,2008-06-20,2008,6,20
2130,11842.36,2008-06-23,2008,6,23
2131,11807.43,2008-06-24,2008,6,24
2132,11811.83,2008-06-25,2008,6,25
2133,11453.42,2008-06-26,2008,6,26
2134,11346.51,2008-06-27,2008,6,27
2135,11350.01,2008-06-30,2008,6,30
2136,11382.26,2008-07-01,2008,7,1
2137,11215.51,2008-07-02,2008,7,2
2138,11288.02,2008-07-03,2008,7,3
2139,11231.96,2008-07-07,2008,7,7
2140,11384.21,2008-07-08,2008,7,8
2141,11147.44,2008-07-09,2008,7,9
2142,11229.02,2008-07-10,2008,7,10
2143,11100.54,2008-07-11,2008,7,11
2144,11055.19,2008-07-14,2008,7,14
2145,10962.54,2008-07-15,2008,7,15
2146,11239.28,2008-07-16,2008,7,16
2147,11446.66,2008-07-17,2008,7,17
2148,11496.57,2008-07-18,2008,7,18
2149,11467.34,2008-07-21,2008,7,21
2150,11602.5,2008-07-22,2008,7,22
2151,11632.38,2008-07-23,2008,7,23
2152,11349.28,2008-07-24,2008,7,24
2153,11370.69,2008-07-25,2008,7,25
2154,11131.08,2008-07-28,2008,7,28
2155,11397.56,2008-07-29,2008,7,29
2156,11583.69,2008-07-30,2008,7,30
2157,11378.02,2008-07-31,2008,7,31
2158,11326.32,2008-08-01,2008,8,1
2159,11284.15,2008-08-04,2008,8,4
2160,11615.77,2008-08-05,2008,8,5
2161,11656.07,2008-08-06,2008,8,6
2162,11431.43,2008-08-07,2008,8,7
2163,11734.32,2008-08-08,2008,8,8
2164,11782.35,2008-08-11,2008,8,11
2165,11642.47,2008-08-12,2008,8,12
2166,11532.47,2008-08-13,2008,8,13
2167,11615.93,2008-08-14,2008,8,14
2168,11659.9,2008-08-15,2008,8,15
2169,11479.39,2008-08-18,2008,8,18
2170,11348.55,2008-08-19,2008,8,19
2171,11417.43,2008-08-20,2008,8,20
2172,11430.21,2008-08-21,2008,8,21
2173,11628.06,2008-08-22,2008,8,22
2174,11386.25,2008-08-25,2008,8,25
2175,11412.87,2008-08-26,2008,8,26
2176,11502.21,2008-08-27,2008,8,27
2177,11715.18,2008-08-28,2008,8,28
2178,11543.55,2008-08-29,2008,8,29
2179,11516.92,2008-09-02,2008,9,2
2180,11532.88,2008-09-03,2008,9,3
2181,11188.23,2008-09-04,2008,9,4
2182,11220.96,2008-09-05,2008,9,5
2183,11510.74,2008-09-08,2008,9,8
2184,11230.73,2008-09-09,2008,9,9
2185,11268.92,2008-09-10,2008,9,10
2186,11433.71,2008-09-11,2008,9,11
2187,11421.99,2008-09-12,2008,9,12
2188,10917.51,2008-09-15,2008,9,15
2189,11059.02,2008-09-16,2008,9,16
2190,10609.66,2008-09-17,2008,9,17
2191,11019.69,2008-09-18,2008,9,18
2192,11388.44,2008-09-19,2008,9,19
2193,11015.69,2008-09-22,2008,9,22
2194,10854.17,2008-09-23,2008,9,23
2195,10825.17,2008-09-24,2008,9,24
2196,11022.06,2008-09-25,2008,9,25
2197,11143.13,2008-09-26,2008,9,26
2198,10365.45,2008-09-29,2008,9,29
2199,10850.66,2008-09-30,2008,9,30
2200,10831.07,2008-10-01,2008,10,1
2201,10482.85,2008-10-02,2008,10,2
2202,10325.38,2008-10-03,2008,10,3
2203,9955.5,2008-10-06,2008,10,6
2204,9447.11,2008-10-07,2008,10,7
2205,9258.1,2008-10-08,2008,10,8
2206,8579.19,2008-10-09,2008,10,9
2207,8451.19,2008-10-10,2008,10,10
2208,9387.61,2008-10-13,2008,10,13
2209,9310.99,2008-10-14,2008,10,14
2210,8577.91,2008-10-15,2008,10,15
2211,8979.26,2008-10-16,2008,10,16
2212,8852.22,2008-10-17,2008,10,17
2213,9265.43,2008-10-20,2008,10,20
2214,9045.21,2008-10-21,2008,10,21
2215,8519.21,2008-10-22,2008,10,22
2216,8691.25,2008-10-23,2008,10,23
2217,8278.95,2008-10-24,2008,10,24
2218,8175.77,2008-10-27,2008,10,27
2219,9065.12,2008-10-28,2008,10,28
2220,8990.96,2008-10-29,2008,10,29
2221,9180.69,2008-10-30,2008,10,30
2222,9336.93,2008-10-31,2008,10,31
2223,9319.83,2008-11-03,2008,11,3
2224,9625.28,2008-11-04,2008,11,4
2225,9139.27,2008-11-05,2008,11,5
2226,8695.79,2008-11-06,2008,11,6
2227,8943.81,2008-11-07,2008,11,7
2228,8870.54,2008-11-10,2008,11,10
2229,8693.96,2008-11-11,2008,11,11
2230,8282.66,2008-11-12,2008,11,12
2231,8835.25,2008-11-13,2008,11,13
2232,8497.31,2008-11-14,2008,11,14
2233,8273.58,2008-11-17,2008,11,17
2234,8424.75,2008-11-18,2008,11,18
2235,7997.28,2008-11-19,2008,11,19
2236,7552.29,2008-11-20,2008,11,20
2237,8046.42,2008-11-21,2008,11,21
2238,8443.39,2008-11-24,2008,11,24
2239,8479.47,2008-11-25,2008,11,25
2240,8726.61,2008-11-26,2008,11,26
2241,8829.04,2008-11-28,2008,11,28
2242,8149.09,2008-12-01,2008,12,1
2243,8419.09,2008-12-02,2008,12,2
2244,8591.69,2008-12-03,2008,12,3
2245,8376.24,2008-12-04,2008,12,4
2246,8635.42,2008-12-05,2008,12,5
2247,8934.18,2008-12-08,2008,12,8
2248,8691.33,2008-12-09,2008,12,9
2249,8761.42,2008-12-10,2008,12,10
2250,8565.09,2008-12-11,2008,12,11
2251,8629.68,2008-12-12,2008,12,12
2252,8564.53,2008-12-15,2008,12,15
2253,8924.14,2008-12-16,2008,12,16
2254,8824.34,2008-12-17,2008,12,17
2255,8604.99,2008-12-18,2008,12,18
2256,8579.11,2008-12-19,2008,12,19
2257,8519.69,2008-12-22,2008,12,22
2258,8419.49,2008-12-23,2008,12,23
2259,8468.48,2008-12-24,2008,12,24
2260,8515.55,2008-12-26,2008,12,26
2261,8483.93,2008-12-29,2008,12,29
2262,8668.39,2008-12-30,2008,12,30
2263,8776.39,2008-12-31,2008,12,31
2264,9034.69,2009-01-02,2009,1,2
2265,8952.89,2009-01-05,2009,1,5
2266,9015.1,2009-01-06,2009,1,6
2267,8769.7,2009-01-07,2009,1,7
2268,8742.46,2009-01-08,2009,1,8
2269,8599.18,2009-01-09,2009,1,9
2270,8473.97,2009-01-12,2009,1,12
2271,8448.56,2009-01-13,2009,1,13
2272,8200.14,2009-01-14,2009,1,14
2273,8212.49,2009-01-15,2009,1,15
2274,8281.22,2009-01-16,2009,1,16
2275,7949.09,2009-01-20,2009,1,20
2276,8228.1,2009-01-21,2009,1,21
2277,8122.8,2009-01-22,2009,1,22
2278,8077.56,2009-01-23,2009,1,23
2279,8116.03,2009-01-26,2009,1,26
2280,8174.73,2009-01-27,2009,1,27
2281,8375.45,2009-01-28,2009,1,28
2282,8149.01,2009-01-29,2009,1,29
2283,8000.86,2009-01-30,2009,1,30
2284,7936.83,2009-02-02,2009,2,2
2285,8078.36,2009-02-03,2009,2,3
2286,7956.66,2009-02-04,2009,2,4
2287,8063.07,2009-02-05,2009,2,5
2288,8280.59,2009-02-06,2009,2,6
2289,8270.87,2009-02-09,2009,2,9
2290,7888.88,2009-02-10,2009,2,10
2291,7939.53,2009-02-11,2009,2,11
2292,7932.76,2009-02-12,2009,2,12
2293,7850.41,2009-02-13,2009,2,13
2294,7552.6,2009-02-17,2009,2,17
2295,7555.63,2009-02-18,2009,2,18
2296,7465.95,2009-02-19,2009,2,19
2297,7365.67,2009-02-20,2009,2,20
2298,7114.78,2009-02-23,2009,2,23
2299,7350.94,2009-02-24,2009,2,24
2300,7270.89,2009-02-25,2009,2,25
2301,7182.08,2009-02-26,2009,2,26
2302,7062.93,2009-02-27,2009,2,27
2303,6763.29,2009-03-02,2009,3,2
2304,6726.02,2009-03-03,2009,3,3
2305,6875.84,2009-03-04,2009,3,4
2306,6594.44,2009-03-05,2009,3,5
2307,6626.94,2009-03-06,2009,3,6
2308,6547.05,2009-03-09,2009,3,9
2309,6926.49,2009-03-10,2009,3,10
2310,6930.4,2009-03-11,2009,3,11
2311,7170.06,2009-03-12,2009,3,12
2312,7223.98,2009-03-13,2009,3,13
2313,7216.97,2009-03-16,2009,3,16
2314,7395.7,2009-03-17,2009,3,17
2315,7486.58,2009-03-18,2009,3,18
2316,7400.8,2009-03-19,2009,3,19
2317,7278.38,2009-03-20,2009,3,20
2318,7775.86,2009-03-23,2009,3,23
2319,7660.21,2009-03-24,2009,3,24
2320,7749.81,2009-03-25,2009,3,25
2321,7924.56,2009-03-26,2009,3,26
2322,7776.18,2009-03-27,2009,3,27
2323,7522.02,2009-03-30,2009,3,30
2324,7608.92,2009-03-31,2009,3,31
2325,7761.6,2009-04-01,2009,4,1
2326,7978.08,2009-04-02,2009,4,2
2327,8017.59,2009-04-03,2009,4,3
2328,7975.85,2009-04-06,2009,4,6
2329,7789.56,2009-04-07,2009,4,7
2330,7837.11,2009-04-08,2009,4,8
2331,8083.38,2009-04-09,2009,4,9
2332,8057.81,2009-04-13,2009,4,13
2333,7920.18,2009-04-14,2009,4,14
2334,8029.62,2009-04-15,2009,4,15
2335,8125.43,2009-04-16,2009,4,16
2336,8131.33,2009-04-17,2009,4,17
2337,7841.73,2009-04-20,2009,4,20
2338,7969.56,2009-04-21,2009,4,21
2339,7886.57,2009-04-22,2009,4,22
2340,7957.06,2009-04-23,2009,4,23
2341,8076.29,2009-04-24,2009,4,24
2342,8025.0,2009-04-27,2009,4,27
2343,8016.95,2009-04-28,2009,4,28
2344,8185.73,2009-04-29,2009,4,29
2345,8168.12,2009-04-30,2009,4,30
2346,8212.41,2009-05-01,2009,5,1
2347,8426.74,2009-05-04,2009,5,4
2348,8410.65,2009-05-05,2009,5,5
2349,8512.28,2009-05-06,2009,5,6
2350,8409.85,2009-05-07,2009,5,7
2351,8574.65,2009-05-08,2009,5,8
2352,8418.77,2009-05-11,2009,5,11
2353,8469.11,2009-05-12,2009,5,12
2354,8284.89,2009-05-13,2009,5,13
2355,8331.32,2009-05-14,2009,5,14
2356,8268.64,2009-05-15,2009,5,15
2357,8504.08,2009-05-18,2009,5,18
2358,8474.85,2009-05-19,2009,5,19
2359,8422.04,2009-05-20,2009,5,20
2360,8292.13,2009-05-21,2009,5,21
2361,8277.32,2009-05-22,2009,5,22
2362,8473.49,2009-05-26,2009,5,26
2363,8300.02,2009-05-27,2009,5,27
2364,8403.8,2009-05-28,2009,5,28
2365,8500.33,2009-05-29,2009,5,29
2366,8721.44,2009-06-01,2009,6,1
2367,8740.87,2009-06-02,2009,6,2
2368,8675.24,2009-06-03,2009,6,3
2369,8750.24,2009-06-04,2009,6,4
2370,8763.13,2009-06-05,2009,6,5
2371,8764.49,2009-06-08,2009,6,8
2372,8763.06,2009-06-09,2009,6,9
2373,8739.02,2009-06-10,2009,6,10
2374,8770.92,2009-06-11,2009,6,11
2375,8799.26,2009-06-12,2009,6,12
2376,8612.13,2009-06-15,2009,6,15
2377,8504.67,2009-06-16,2009,6,16
2378,8497.18,2009-06-17,2009,6,17
2379,8555.6,2009-06-18,2009,6,18
2380,8539.73,2009-06-19,2009,6,19
2381,8339.01,2009-06-22,2009,6,22
2382,8322.91,2009-06-23,2009,6,23
2383,8299.86,2009-06-24,2009,6,24
2384,8472.4,2009-06-25,2009,6,25
2385,8438.39,2009-06-26,2009,6,26
2386,8529.38,2009-06-29,2009,6,29
2387,8447.0,2009-06-30,2009,6,30
2388,8504.06,2009-07-01,2009,7,1
2389,8280.74,2009-07-02,2009,7,2
2390,8324.87,2009-07-06,2009,7,6
2391,8163.6,2009-07-07,2009,7,7
2392,8178.41,2009-07-08,2009,7,8
2393,8183.17,2009-07-09,2009,7,9
2394,8146.52,2009-07-10,2009,7,10
2395,8331.68,2009-07-13,2009,7,13
2396,8359.49,2009-07-14,2009,7,14
2397,8616.21,2009-07-15,2009,7,15
2398,8711.82,2009-07-16,2009,7,16
2399,8743.94,2009-07-17,2009,7,17
2400,8848.15,2009-07-20,2009,7,20
2401,8915.94,2009-07-21,2009,7,21
2402,8930.23,2009-07-22,2009,7,22
2403,9069.29,2009-07-23,2009,7,23
2404,9093.24,2009-07-24,2009,7,24
2405,9108.51,2009-07-27,2009,7,27
2406,9096.72,2009-07-28,2009,7,28
2407,9070.72,2009-07-29,2009,7,29
2408,9214.84,2009-07-30,2009,7,30
2409,9171.61,2009-07-31,2009,7,31
2410,9286.56,2009-08-03,2009,8,3
2411,9320.19,2009-08-04,2009,8,4
2412,9280.97,2009-08-05,2009,8,5
2413,9256.26,2009-08-06,2009,8,6
2414,9370.07,2009-08-07,2009,8,7
2415,9337.95,2009-08-10,2009,8,10
2416,9241.45,2009-08-11,2009,8,11
2417,9361.61,2009-08-12,2009,8,12
2418,9398.19,2009-08-13,2009,8,13
2419,9321.4,2009-08-14,2009,8,14
2420,9135.34,2009-08-17,2009,8,17
2421,9217.94,2009-08-18,2009,8,18
2422,9279.16,2009-08-19,2009,8,19
2423,9350.05,2009-08-20,2009,8,20
2424,9505.96,2009-08-21,2009,8,21
2425,9509.28,2009-08-24,2009,8,24
2426,9539.29,2009-08-25,2009,8,25
2427,9543.52,2009-08-26,2009,8,26
2428,9580.63,2009-08-27,2009,8,27
2429,9544.2,2009-08-28,2009,8,28
2430,9496.28,2009-08-31,2009,8,31
2431,9310.6,2009-09-01,2009,9,1
2432,9280.67,2009-09-02,2009,9,2
2433,9344.61,2009-09-03,2009,9,3
2434,9441.27,2009-09-04,2009,9,4
2435,9497.34,2009-09-08,2009,9,8
2436,9547.22,2009-09-09,2009,9,9
2437,9627.48,2009-09-10,2009,9,10
2438,9605.41,2009-09-11,2009,9,11
2439,9626.8,2009-09-14,2009,9,14
2440,9683.41,2009-09-15,2009,9,15
2441,9791.71,2009-09-16,2009,9,16
2442,9783.92,2009-09-17,2009,9,17
2443,9820.2,2009-09-18,2009,9,18
2444,9778.86,2009-09-21,2009,9,21
2445,9829.87,2009-09-22,2009,9,22
2446,9748.55,2009-09-23,2009,9,23
2447,9707.44,2009-09-24,2009,9,24
2448,9665.19,2009-09-25,2009,9,25
2449,9789.36,2009-09-28,2009,9,28
2450,9742.2,2009-09-29,2009,9,29
2451,9712.28,2009-09-30,2009,9,30
2452,9509.28,2009-10-01,2009,10,1
2453,9487.67,2009-10-02,2009,10,2
2454,9599.75,2009-10-05,2009,10,5
2455,9731.25,2009-10-06,2009,10,6
2456,9725.58,2009-10-07,2009,10,7
2457,9786.87,2009-10-08,2009,10,8
2458,9864.94,2009-10-09,2009,10,9
2459,9885.8,2009-10-12,2009,10,12
2460,9871.06,2009-10-13,2009,10,13
2461,10015.86,2009-10-14,2009,10,14
2462,10062.94,2009-10-15,2009,10,15
2463,9995.91,2009-10-16,2009,10,16
2464,10092.19,2009-10-19,2009,10,19
2465,10041.48,2009-10-20,2009,10,20
2466,9949.36,2009-10-21,2009,10,21
2467,10081.31,2009-10-22,2009,10,22
2468,9972.18,2009-10-23,2009,10,23
2469,9867.96,2009-10-26,2009,10,26
2470,9882.17,2009-10-27,2009,10,27
2471,9762.69,2009-10-28,2009,10,28
2472,9962.58,2009-10-29,2009,10,29
2473,9712.73,2009-10-30,2009,10,30
2474,9789.44,2009-11-02,2009,11,2
2475,9771.91,2009-11-03,2009,11,3
2476,9802.14,2009-11-04,2009,11,4
2477,10005.96,2009-11-05,2009,11,5
2478,10023.42,2009-11-06,2009,11,6
2479,10226.94,2009-11-09,2009,11,9
2480,10246.97,2009-11-10,2009,11,10
2481,10291.26,2009-11-11,2009,11,11
2482,10197.47,2009-11-12,2009,11,12
2483,10270.47,2009-11-13,2009,11,13
2484,10406.96,2009-11-16,2009,11,16
2485,10437.42,2009-11-17,2009,11,17
2486,10426.31,2009-11-18,2009,11,18
2487,10332.44,2009-11-19,2009,11,19
2488,10318.16,2009-11-20,2009,11,20
2489,10450.95,2009-11-23,2009,11,23
2490,10433.71,2009-11-24,2009,11,24
2491,10464.4,2009-11-25,2009,11,25
2492,10309.92,2009-11-27,2009,11,27
2493,10344.84,2009-11-30,2009,11,30
2494,10471.58,2009-12-01,2009,12,1
2495,10452.68,2009-12-02,2009,12,2
2496,10366.15,2009-12-03,2009,12,3
2497,10388.9,2009-12-04,2009,12,4
2498,10390.11,2009-12-07,2009,12,7
2499,10285.97,2009-12-08,2009,12,8
2500,10337.05,2009-12-09,2009,12,9
2501,10405.83,2009-12-10,2009,12,10
2502,10471.5,2009-12-11,2009,12,11
2503,10501.05,2009-12-14,2009,12,14
2504,10452.0,2009-12-15,2009,12,15
2505,10441.12,2009-12-16,2009,12,16
2506,10308.26,2009-12-17,2009,12,17
2507,10328.89,2009-12-18,2009,12,18
2508,10414.14,2009-12-21,2009,12,21
2509,10464.93,2009-12-22,2009,12,22
2510,10466.44,2009-12-23,2009,12,23
2511,10520.1,2009-12-24,2009,12,24
2512,10547.07,2009-12-28,2009,12,28
2513,10545.41,2009-12-29,2009,12,29
2514,10548.51,2009-12-30,2009,12,30
2515,10428.05,2009-12-31,2009,12,31
2516,10583.96,2010-01-04,2010,1,4
2517,10572.02,2010-01-05,2010,1,5
2518,10573.68,2010-01-06,2010,1,6
2519,10606.86,2010-01-07,2010,1,7
2520,10618.19,2010-01-08,2010,1,8
2521,10663.99,2010-01-11,2010,1,11
2522,10627.26,2010-01-12,2010,1,12
2523,10680.77,2010-01-13,2010,1,13
2524,10710.55,2010-01-14,2010,1,14
2525,10609.65,2010-01-15,2010,1,15
2526,10725.43,2010-01-19,2010,1,19
2527,10603.15,2010-01-20,2010,1,20
2528,10389.88,2010-01-21,2010,1,21
2529,10172.98,2010-01-22,2010,1,22
2530,10196.86,2010-01-25,2010,1,25
2531,10194.29,2010-01-26,2010,1,26
2532,10236.16,2010-01-27,2010,1,27
2533,10120.46,2010-01-28,2010,1,28
2534,10067.33,2010-01-29,2010,1,29
2535,10185.53,2010-02-01,2010,2,1
2536,10296.85,2010-02-02,2010,2,2
2537,10270.55,2010-02-03,2010,2,3
2538,10002.18,2010-02-04,2010,2,4
2539,10012.23,2010-02-05,2010,2,5
2540,9908.39,2010-02-08,2010,2,8
2541,10058.64,2010-02-09,2010,2,9
2542,10038.38,2010-02-10,2010,2,10
2543,10144.19,2010-02-11,2010,2,11
2544,10099.14,2010-02-12,2010,2,12
2545,10268.81,2010-02-16,2010,2,16
2546,10309.24,2010-02-17,2010,2,17
2547,10392.9,2010-02-18,2010,2,18
2548,10402.35,2010-02-19,2010,2,19
2549,10383.38,2010-02-22,2010,2,22
2550,10282.41,2010-02-23,2010,2,23
2551,10374.16,2010-02-24,2010,2,24
2552,10321.03,2010-02-25,2010,2,25
2553,10325.26,2010-02-26,2010,2,26
2554,10403.79,2010-03-01,2010,3,1
2555,10405.98,2010-03-02,2010,3,2
2556,10396.76,2010-03-03,2010,3,3
2557,10444.14,2010-03-04,2010,3,4
2558,10566.2,2010-03-05,2010,3,5
2559,10552.52,2010-03-08,2010,3,8
2560,10564.38,2010-03-09,2010,3,9
2561,10567.33,2010-03-10,2010,3,10
2562,10611.84,2010-03-11,2010,3,11
2563,10624.69,2010-03-12,2010,3,12
2564,10642.15,2010-03-15,2010,3,15
2565,10685.98,2010-03-16,2010,3,16
2566,10733.67,2010-03-17,2010,3,17
2567,10779.17,2010-03-18,2010,3,18
2568,10741.98,2010-03-19,2010,3,19
2569,10785.89,2010-03-22,2010,3,22
2570,10888.83,2010-03-23,2010,3,23
2571,10836.15,2010-03-24,2010,3,24
2572,10841.21,2010-03-25,2010,3,25
2573,10850.36,2010-03-26,2010,3,26
2574,10895.86,2010-03-29,2010,3,29
2575,10907.42,2010-03-30,2010,3,30
2576,10856.63,2010-03-31,2010,3,31
2577,10927.07,2010-04-01,2010,4,1
2578,10973.55,2010-04-05,2010,4,5
2579,10969.99,2010-04-06,2010,4,6
2580,10897.52,2010-04-07,2010,4,7
2581,10927.07,2010-04-08,2010,4,8
2582,10997.35,2010-04-09,2010,4,9
2583,11005.97,2010-04-12,2010,4,12
2584,11019.42,2010-04-13,2010,4,13
2585,11123.11,2010-04-14,2010,4,14
2586,11144.57,2010-04-15,2010,4,15
2587,11018.66,2010-04-16,2010,4,16
2588,11092.05,2010-04-19,2010,4,19
2589,11117.06,2010-04-20,2010,4,20
2590,11124.92,2010-04-21,2010,4,21
2591,11134.29,2010-04-22,2010,4,22
2592,11204.28,2010-04-23,2010,4,23
2593,11205.03,2010-04-26,2010,4,26
2594,10991.99,2010-04-27,2010,4,27
2595,11045.27,2010-04-28,2010,4,28
2596,11167.32,2010-04-29,2010,4,29
2597,11008.61,2010-04-30,2010,4,30
2598,11151.83,2010-05-03,2010,5,3
2599,10926.77,2010-05-04,2010,5,4
2600,10868.12,2010-05-05,2010,5,5
2601,10520.32,2010-05-06,2010,5,6
2602,10380.43,2010-05-07,2010,5,7
2603,10785.14,2010-05-10,2010,5,10
2604,10748.26,2010-05-11,2010,5,11
2605,10896.91,2010-05-12,2010,5,12
2606,10782.95,2010-05-13,2010,5,13
2607,10620.16,2010-05-14,2010,5,14
2608,10625.83,2010-05-17,2010,5,17
2609,10510.95,2010-05-18,2010,5,18
2610,10444.37,2010-05-19,2010,5,19
2611,10068.01,2010-05-20,2010,5,20
2612,10193.39,2010-05-21,2010,5,21
2613,10066.57,2010-05-24,2010,5,24
2614,10043.75,2010-05-25,2010,5,25
2615,9974.45,2010-05-26,2010,5,26
2616,10258.99,2010-05-27,2010,5,27
2617,10136.63,2010-05-28,2010,5,28
2618,10024.02,2010-06-01,2010,6,1
2619,10249.54,2010-06-02,2010,6,2
2620,10255.28,2010-06-03,2010,6,3
2621,9931.97,2010-06-04,2010,6,4
2622,9816.49,2010-06-07,2010,6,7
2623,9939.98,2010-06-08,2010,6,8
2624,9899.25,2010-06-09,2010,6,9
2625,10172.53,2010-06-10,2010,6,10
2626,10211.07,2010-06-11,2010,6,11
2627,10190.89,2010-06-14,2010,6,14
2628,10404.77,2010-06-15,2010,6,15
2629,10409.46,2010-06-16,2010,6,16
2630,10434.17,2010-06-17,2010,6,17
2631,10450.64,2010-06-18,2010,6,18
2632,10442.41,2010-06-21,2010,6,21
2633,10293.52,2010-06-22,2010,6,22
2634,10298.44,2010-06-23,2010,6,23
2635,10152.8,2010-06-24,2010,6,24
2636,10143.81,2010-06-25,2010,6,25
2637,10138.52,2010-06-28,2010,6,28
2638,9870.3,2010-06-29,2010,6,29
2639,9774.02,2010-06-30,2010,6,30
2640,9732.53,2010-07-01,2010,7,1
2641,9686.48,2010-07-02,2010,7,2
2642,9743.62,2010-07-06,2010,7,6
2643,10018.28,2010-07-07,2010,7,7
2644,10138.99,2010-07-08,2010,7,8
2645,10198.03,2010-07-09,2010,7,9
2646,10216.27,2010-07-12,2010,7,12
2647,10363.02,2010-07-13,2010,7,13
2648,10366.72,2010-07-14,2010,7,14
2649,10359.31,2010-07-15,2010,7,15
2650,10097.9,2010-07-16,2010,7,16
2651,10154.43,2010-07-19,2010,7,19
2652,10229.96,2010-07-20,2010,7,20
2653,10120.53,2010-07-21,2010,7,21
2654,10322.3,2010-07-22,2010,7,22
2655,10424.62,2010-07-23,2010,7,23
2656,10525.43,2010-07-26,2010,7,26
2657,10537.69,2010-07-27,2010,7,27
2658,10497.88,2010-07-28,2010,7,28
2659,10467.16,2010-07-29,2010,7,29
2660,10465.94,2010-07-30,2010,7,30
2661,10674.38,2010-08-02,2010,8,2
2662,10636.38,2010-08-03,2010,8,3
2663,10680.43,2010-08-04,2010,8,4
2664,10674.98,2010-08-05,2010,8,5
2665,10653.56,2010-08-06,2010,8,6
2666,10698.75,2010-08-09,2010,8,9
2667,10644.25,2010-08-10,2010,8,10
2668,10378.83,2010-08-11,2010,8,11
2669,10319.95,2010-08-12,2010,8,12
2670,10303.15,2010-08-13,2010,8,13
2671,10302.01,2010-08-16,2010,8,16
2672,10405.85,2010-08-17,2010,8,17
